"","date","value","Reference area","color","color2"
"1538",1986-01-24,1.237838,"Germany","#000000","#DD0000"
"1539",1986-01-27,1.229145,"Germany","#000000","#DD0000"
"1540",1986-01-28,1.227254,"Germany","#000000","#DD0000"
"1541",1986-01-29,1.221221,"Germany","#000000","#DD0000"
"1542",1986-01-30,1.220965,"Germany","#000000","#DD0000"
"1543",1986-01-31,1.221732,"Germany","#000000","#DD0000"
"1544",1986-02-03,1.222499,"Germany","#000000","#DD0000"
"1545",1986-02-04,1.235894,"Germany","#000000","#DD0000"
"1546",1986-02-05,1.23027,"Germany","#000000","#DD0000"
"1547",1986-02-06,1.217898,"Germany","#000000","#DD0000"
"1548",1986-02-07,1.226845,"Germany","#000000","#DD0000"
"1549",1986-02-10,1.220199,"Germany","#000000","#DD0000"
"1550",1986-02-11,1.215086,"Germany","#000000","#DD0000"
"1551",1986-02-12,1.20757,"Germany","#000000","#DD0000"
"1552",1986-02-13,1.210228,"Germany","#000000","#DD0000"
"1553",1986-02-14,1.203582,"Germany","#000000","#DD0000"
"1554",1986-02-17,1.198979,"Germany","#000000","#DD0000"
"1555",1986-02-18,1.2022,"Germany","#000000","#DD0000"
"1556",1986-02-19,1.183539,"Germany","#000000","#DD0000"
"1557",1986-02-20,1.176483,"Germany","#000000","#DD0000"
"1558",1986-02-21,1.184816,"Germany","#000000","#DD0000"
"1559",1986-02-24,1.168301,"Germany","#000000","#DD0000"
"1560",1986-02-25,1.152963,"Germany","#000000","#DD0000"
"1561",1986-02-26,1.147748,"Germany","#000000","#DD0000"
"1562",1986-02-27,1.128524,"Germany","#000000","#DD0000"
"1563",1986-02-28,1.135222,"Germany","#000000","#DD0000"
"1564",1986-03-03,1.136858,"Germany","#000000","#DD0000"
"1565",1986-03-04,1.128421,"Germany","#000000","#DD0000"
"1566",1986-03-05,1.138902,"Germany","#000000","#DD0000"
"1567",1986-03-06,1.146981,"Germany","#000000","#DD0000"
"1568",1986-03-07,1.146419,"Germany","#000000","#DD0000"
"1569",1986-03-10,1.160633,"Germany","#000000","#DD0000"
"1570",1986-03-11,1.162933,"Germany","#000000","#DD0000"
"1571",1986-03-12,1.159355,"Germany","#000000","#DD0000"
"1572",1986-03-13,1.167791,"Germany","#000000","#DD0000"
"1573",1986-03-14,1.15552,"Germany","#000000","#DD0000"
"1574",1986-03-17,1.148873,"Germany","#000000","#DD0000"
"1575",1986-03-18,1.148975,"Germany","#000000","#DD0000"
"1576",1986-03-19,1.155519,"Germany","#000000","#DD0000"
"1577",1986-03-20,1.15194,"Germany","#000000","#DD0000"
"1578",1986-03-21,1.149896,"Germany","#000000","#DD0000"
"1579",1986-03-24,1.171983,"Germany","#000000","#DD0000"
"1580",1986-03-25,1.184664,"Germany","#000000","#DD0000"
"1581",1986-03-26,1.200156,"Germany","#000000","#DD0000"
"1582",1986-03-27,1.185175,"Germany","#000000","#DD0000"
"1583",1986-04-01,1.193356,"Germany","#000000","#DD0000"
"1584",1986-04-02,1.209972,"Germany","#000000","#DD0000"
"1585",1986-04-03,1.216875,"Germany","#000000","#DD0000"
"1586",1986-04-07,1.228123,"Germany","#000000","#DD0000"
"1587",1986-04-08,1.197701,"Germany","#000000","#DD0000"
"1588",1986-04-09,1.188396,"Germany","#000000","#DD0000"
"1589",1986-04-10,1.194787,"Germany","#000000","#DD0000"
"1590",1986-04-11,1.178784,"Germany","#000000","#DD0000"
"1591",1986-04-14,1.18364,"Germany","#000000","#DD0000"
"1592",1986-04-15,1.18952,"Germany","#000000","#DD0000"
"1593",1986-04-16,1.156031,"Germany","#000000","#DD0000"
"1594",1986-04-17,1.141203,"Germany","#000000","#DD0000"
"1595",1986-04-18,1.13609,"Germany","#000000","#DD0000"
"1596",1986-04-21,1.128165,"Germany","#000000","#DD0000"
"1597",1986-04-22,1.117837,"Germany","#000000","#DD0000"
"1598",1986-04-23,1.116662,"Germany","#000000","#DD0000"
"1599",1986-04-24,1.121518,"Germany","#000000","#DD0000"
"1600",1986-04-25,1.126376,"Germany","#000000","#DD0000"
"1601",1986-04-28,1.109759,"Germany","#000000","#DD0000"
"1602",1986-04-29,1.111037,"Germany","#000000","#DD0000"
"1603",1986-04-30,1.11794,"Germany","#000000","#DD0000"
"1604",1986-05-02,1.131489,"Germany","#000000","#DD0000"
"1605",1986-05-05,1.115383,"Germany","#000000","#DD0000"
"1606",1986-05-06,1.138749,"Germany","#000000","#DD0000"
"1607",1986-05-07,1.127143,"Germany","#000000","#DD0000"
"1608",1986-05-09,1.11436,"Germany","#000000","#DD0000"
"1609",1986-05-12,1.111037,"Germany","#000000","#DD0000"
"1610",1986-05-13,1.114003,"Germany","#000000","#DD0000"
"1611",1986-05-14,1.12203,"Germany","#000000","#DD0000"
"1612",1986-05-15,1.119729,"Germany","#000000","#DD0000"
"1613",1986-05-16,1.131847,"Germany","#000000","#DD0000"
"1614",1986-05-20,1.135324,"Germany","#000000","#DD0000"
"1615",1986-05-21,1.148361,"Germany","#000000","#DD0000"
"1616",1986-05-22,1.157565,"Germany","#000000","#DD0000"
"1617",1986-05-23,1.166768,"Germany","#000000","#DD0000"
"1618",1986-05-26,1.166001,"Germany","#000000","#DD0000"
"1619",1986-05-27,1.1705,"Germany","#000000","#DD0000"
"1620",1986-05-28,1.161758,"Germany","#000000","#DD0000"
"1621",1986-05-29,1.170091,"Germany","#000000","#DD0000"
"1622",1986-05-30,1.182107,"Germany","#000000","#DD0000"
"1623",1986-06-02,1.193099,"Germany","#000000","#DD0000"
"1624",1986-06-03,1.164467,"Germany","#000000","#DD0000"
"1625",1986-06-04,1.161911,"Germany","#000000","#DD0000"
"1626",1986-06-05,1.153985,"Germany","#000000","#DD0000"
"1627",1986-06-06,1.14197,"Germany","#000000","#DD0000"
"1628",1986-06-09,1.145191,"Germany","#000000","#DD0000"
"1629",1986-06-10,1.138392,"Germany","#000000","#DD0000"
"1630",1986-06-11,1.131744,"Germany","#000000","#DD0000"
"1631",1986-06-12,1.131489,"Germany","#000000","#DD0000"
"1632",1986-06-13,1.135323,"Germany","#000000","#DD0000"
"1633",1986-06-16,1.123308,"Germany","#000000","#DD0000"
"1634",1986-06-17,1.136602,"Germany","#000000","#DD0000"
"1635",1986-06-18,1.135068,"Germany","#000000","#DD0000"
"1636",1986-06-19,1.139926,"Germany","#000000","#DD0000"
"1637",1986-06-20,1.147594,"Germany","#000000","#DD0000"
"1638",1986-06-23,1.160121,"Germany","#000000","#DD0000"
"1639",1986-06-24,1.139414,"Germany","#000000","#DD0000"
"1640",1986-06-25,1.133534,"Germany","#000000","#DD0000"
"1641",1986-06-26,1.135323,"Germany","#000000","#DD0000"
"1642",1986-06-27,1.132001,"Germany","#000000","#DD0000"
"1643",1986-06-30,1.122643,"Germany","#000000","#DD0000"
"1644",1986-07-01,1.115383,"Germany","#000000","#DD0000"
"1645",1986-07-02,1.115895,"Germany","#000000","#DD0000"
"1646",1986-07-03,1.108225,"Germany","#000000","#DD0000"
"1647",1986-07-04,1.110884,"Germany","#000000","#DD0000"
"1648",1986-07-07,1.107969,"Germany","#000000","#DD0000"
"1649",1986-07-08,1.108992,"Germany","#000000","#DD0000"
"1650",1986-07-09,1.118707,"Germany","#000000","#DD0000"
"1651",1986-07-10,1.111038,"Germany","#000000","#DD0000"
"1652",1986-07-11,1.116253,"Germany","#000000","#DD0000"
"1653",1986-07-14,1.119831,"Germany","#000000","#DD0000"
"1654",1986-07-15,1.103879,"Germany","#000000","#DD0000"
"1655",1986-07-16,1.099686,"Germany","#000000","#DD0000"
"1656",1986-07-17,1.098511,"Germany","#000000","#DD0000"
"1657",1986-07-18,1.101323,"Germany","#000000","#DD0000"
"1658",1986-07-21,1.089052,"Germany","#000000","#DD0000"
"1659",1986-07-22,1.088285,"Germany","#000000","#DD0000"
"1660",1986-07-23,1.092897,"Germany","#000000","#DD0000"
"1661",1986-07-24,1.091353,"Germany","#000000","#DD0000"
"1662",1986-07-25,1.101067,"Germany","#000000","#DD0000"
"1663",1986-07-28,1.092887,"Germany","#000000","#DD0000"
"1664",1986-07-29,1.082149,"Germany","#000000","#DD0000"
"1665",1986-07-30,1.083936,"Germany","#000000","#DD0000"
"1666",1986-07-31,1.069363,"Germany","#000000","#DD0000"
"1667",1986-08-01,1.063593,"Germany","#000000","#DD0000"
"1668",1986-08-04,1.060928,"Germany","#000000","#DD0000"
"1669",1986-08-05,1.074221,"Germany","#000000","#DD0000"
"1670",1986-08-06,1.063644,"Germany","#000000","#DD0000"
"1671",1986-08-07,1.057099,"Germany","#000000","#DD0000"
"1672",1986-08-08,1.058889,"Germany","#000000","#DD0000"
"1673",1986-08-11,1.050804,"Germany","#000000","#DD0000"
"1674",1986-08-12,1.059392,"Germany","#000000","#DD0000"
"1675",1986-08-13,1.05786,"Germany","#000000","#DD0000"
"1676",1986-08-14,1.052748,"Germany","#000000","#DD0000"
"1677",1986-08-15,1.053365,"Germany","#000000","#DD0000"
"1678",1986-08-18,1.054279,"Germany","#000000","#DD0000"
"1679",1986-08-19,1.058122,"Germany","#000000","#DD0000"
"1680",1986-08-20,1.048399,"Germany","#000000","#DD0000"
"1681",1986-08-21,1.049936,"Germany","#000000","#DD0000"
"1682",1986-08-22,1.043804,"Germany","#000000","#DD0000"
"1683",1986-08-25,1.043957,"Germany","#000000","#DD0000"
"1684",1986-08-26,1.046203,"Germany","#000000","#DD0000"
"1685",1986-08-27,1.051622,"Germany","#000000","#DD0000"
"1686",1986-08-28,1.046968,"Germany","#000000","#DD0000"
"1687",1986-08-29,1.048149,"Germany","#000000","#DD0000"
"1688",1986-09-01,1.036896,"Germany","#000000","#DD0000"
"1689",1986-09-02,1.037054,"Germany","#000000","#DD0000"
"1690",1986-09-03,1.042015,"Germany","#000000","#DD0000"
"1691",1986-09-04,1.035878,"Germany","#000000","#DD0000"
"1692",1986-09-05,1.038943,"Germany","#000000","#DD0000"
"1693",1986-09-08,1.055562,"Germany","#000000","#DD0000"
"1694",1986-09-09,1.055565,"Germany","#000000","#DD0000"
"1695",1986-09-10,1.051728,"Germany","#000000","#DD0000"
"1696",1986-09-11,1.060167,"Germany","#000000","#DD0000"
"1697",1986-09-12,1.063996,"Germany","#000000","#DD0000"
"1698",1986-09-15,1.047533,"Germany","#000000","#DD0000"
"1699",1986-09-16,1.045337,"Germany","#000000","#DD0000"
"1700",1986-09-17,1.039204,"Germany","#000000","#DD0000"
"1701",1986-09-18,1.027286,"Germany","#000000","#DD0000"
"1702",1986-09-19,1.017722,"Germany","#000000","#DD0000"
"1703",1986-09-22,1.037927,"Germany","#000000","#DD0000"
"1704",1986-09-23,1.046106,"Germany","#000000","#DD0000"
"1705",1986-09-24,1.043802,"Germany","#000000","#DD0000"
"1706",1986-09-25,1.048764,"Germany","#000000","#DD0000"
"1707",1986-09-26,1.044822,"Germany","#000000","#DD0000"
